DayAheadForecast,DayAheadConfidence10,DayAheadConfidence90,WeekAheadConfidence10,WeekAheadConfidence90,MonitoredCapacity,LoadFactor,MostRecentForecast,Realtime
1394.4,808.97,1970.29,46.36,1110.13,3157.18,,,
1391.83,803.01,1970.87,45.24,1105.25,3157.18,,,
1389.29,797.04,1971.46,44.11,1100.37,3157.18,,,
1382.46,787.25,1967.58,42.85,1093.17,3157.18,,,
1371.34,773.67,1959.24,41.46,1083.64,3157.18,,,
1360.25,760.08,1950.92,40.06,1074.11,3157.18,,,
1349.13,746.5,1942.58,38.67,1064.58,3157.18,,,
1330.92,724.52,1928.88,37.34,1054.55,3157.18,,,
1305.61,694.14,1909.83,36.08,1044.01,3157.18,,,
1280.31,663.76,1890.77,34.82,1033.47,3157.18,,,
1255.0,633.37,1871.72,33.55,1022.92,3157.18,,,
1229.94,607.88,1848.1,32.54,1013.7,3157.18,,,
1205.1,587.26,1819.91,31.79,1005.77,3157.18,,,
1180.26,566.63,1791.72,31.03,997.85,3157.18,,,
1155.42,546.01,1763.53,30.28,989.93,3157.18,,,
1134.56,530.83,1737.36,29.98,985.12,3157.18,,,
1117.69,521.08,1713.22,30.14,983.42,3157.18,,,
1100.81,511.33,1689.09,30.29,981.72,3157.18,,,
1083.94,501.58,1664.95,30.45,980.02,3157.18,,,
1078.99,501.98,1654.46,31.27,983.19,3157.18,,,
1085.98,512.53,1657.62,32.78,991.23,3157.18,,,
1092.94,523.06,1660.77,34.29,999.28,3157.18,,,
1099.92,533.61,1663.93,35.8,1007.32,3157.18,,,
1115.06,547.75,1680.02,38.43,1021.18,3157.18,,,
1138.37,565.5,1709.04,42.19,1040.85,3157.18,,,
1161.68,583.24,1738.07,45.97,1060.51,3157.18,,,
1184.99,600.99,1767.09,49.73,1080.18,3157.18,,,
1212.61,623.4,1799.09,54.48,1104.25,3157.18,,,
1244.54,650.45,1834.03,60.19,1132.73,3157.18,,,
1276.49,677.51,1868.99,65.92,1161.2,3157.18,,,
1308.42,704.56,1903.94,71.64,1189.68,3157.18,,,
1341.66,736.17,1937.0,77.86,1220.47,3157.18,,,
1376.19,772.33,1968.17,84.57,1253.58,3157.18,,,
1410.72,808.5,1999.36,91.28,1286.69,3157.18,,,
1445.25,844.66,2030.54,97.99,1319.81,3157.18,,,
1476.3,878.31,2057.39,105.67,1353.04,3157.18,,,
1503.86,909.45,2079.93,114.34,1386.41,3157.18,,,
1531.41,940.59,2102.45,123.02,1419.78,3157.18,,,
1558.97,971.73,2124.98,131.69,1453.15,3157.18,,,
1582.51,1001.38,2141.51,140.51,1484.22,3157.18,,,
1602.02,1029.53,2152.03,149.49,1512.99,3157.18,,,
1621.55,1057.68,2162.57,158.46,1541.76,3157.18,,,
1641.06,1085.83,2173.09,167.43,1570.53,3157.18,,,
1654.75,1103.76,2178.44,175.3,1594.91,3157.18,,,
1662.59,1111.49,2178.61,182.05,1614.9,3157.18,,,
1670.43,1119.21,2178.77,188.78,1634.88,3157.18,,,
1678.26,1126.94,2178.94,195.53,1654.87,3157.18,,,
1684.52,1131.88,2178.76,200.44,1669.43,3157.18,,,
1689.23,1134.03,2178.23,203.53,1678.57,3157.18,,,
1693.93,1136.18,2177.69,206.61,1687.7,3157.18,,,
1698.63,1138.33,2177.16,209.7,1696.84,3157.18,,,
1702.37,1139.83,2175.74,211.21,1701.67,3157.18,,,
1705.15,1140.7,2173.42,211.16,1702.19,3157.18,,,
1707.91,1141.59,2171.13,211.11,1702.72,3157.18,,,
1710.69,1142.46,2168.81,211.06,1703.24,3157.18,,,
1711.69,1141.88,2164.55,209.94,1700.79,3157.18,,,
1710.92,1139.85,2158.28,207.75,1695.35,3157.18,,,
1710.13,1137.82,2152.02,205.58,1689.93,3157.18,,,
1709.36,1135.79,2145.75,203.4,1684.5,3157.18,,,
1707.99,1135.04,2138.34,200.66,1677.56,3157.18,,,
1706.03,1135.58,2129.77,197.37,1669.13,3157.18,,,
1704.08,1136.12,2121.21,194.07,1660.71,3157.18,,,
1702.12,1136.66,2112.65,190.79,1652.28,3157.18,,,
1701.63,1137.76,2105.99,187.43,1643.75,3157.18,,,
1702.59,1139.42,2101.26,184.0,1635.12,3157.18,,,
1703.54,1141.08,2096.52,180.57,1626.49,3157.18,,,
1704.5,1142.74,2091.78,177.14,1617.86,3157.18,,,
1802.45,1391.66,2207.0,448.22,1872.09,3157.18,,,
1800.05,1389.09,2204.54,446.72,1864.74,3157.18,,,
1797.63,1386.53,2202.09,445.23,1857.4,3157.18,,,
1795.24,1383.96,2199.63,443.73,1850.05,3157.18,,,
