DayAheadForecast,DayAheadConfidence10,DayAheadConfidence90,WeekAheadConfidence10,WeekAheadConfidence90,MonitoredCapacity,LoadFactor,MostRecentForecast,Realtime
190.66,49.56,335.67,45.68,915.84,2767.11,0.06,136.98,179.47
193.88,49.26,342.59,45.86,920.97,2767.11,0.06,139.46,175.87
197.07,48.96,349.5,46.05,926.11,2767.11,0.06,141.94,179.02
200.29,48.67,356.42,46.23,931.25,2767.11,0.07,144.42,183.48
203.29,48.58,362.64,46.43,935.67,2767.11,0.07,147.77,198.45
206.08,48.72,368.13,46.66,939.4,2767.11,0.07,151.98,189.02
208.85,48.85,373.63,46.9,943.13,2767.11,0.06,156.18,165.7
211.65,48.98,379.13,47.12,946.85,2767.11,0.05,160.39,140.96
216.02,50.88,386.35,47.34,949.76,2767.11,0.05,186.76,142.65
221.97,54.57,395.29,47.55,951.85,2767.11,0.06,190.23,156.54
227.95,58.24,404.24,47.77,953.94,2767.11,0.06,193.72,159.6
233.9,61.94,413.18,47.98,956.02,2767.11,0.06,197.2,173.32
239.18,65.13,421.18,48.17,957.21,2767.11,0.07,201.62,185.21
243.78,67.87,428.23,48.33,957.5,2767.11,0.07,206.98,194.82
248.38,70.6,435.26,48.48,957.82,2767.11,0.07,212.34,206.28
252.99,73.34,442.3,48.64,958.11,2767.11,0.08,217.7,215.74
254.36,74.68,444.32,48.73,957.42,2767.11,0.08,220.88,209.56
252.52,74.63,441.31,48.73,955.73,2767.11,0.08,221.9,211.4
250.65,74.58,438.3,48.72,954.05,2767.11,0.08,222.9,210.14
248.81,74.53,435.29,48.72,952.36,2767.11,0.08,223.92,228.71
206.69,58.17,358.64,31.0,674.23,2767.11,0.09,224.45,236.4
206.41,58.62,357.44,31.25,677.17,2767.11,0.08,224.47,227.01
206.11,59.09,356.22,31.48,680.12,2767.11,0.08,224.5,221.28
205.83,59.55,355.01,31.73,683.06,2767.11,0.08,224.53,216.43
205.34,59.87,353.79,31.8,685.32,2767.11,0.08,224.55,221.8
204.61,60.05,352.55,31.67,686.91,2767.11,0.08,224.57,219.13
203.9,60.23,351.31,31.55,688.48,2767.11,0.07,224.57,195.36
203.17,60.41,350.06,31.42,690.07,2767.11,0.07,224.59,194.69
203.05,60.76,349.86,31.12,690.89,2767.11,0.07,224.26,198.22
203.52,61.29,350.68,30.65,690.93,2767.11,0.08,223.57,217.49
203.99,61.83,351.5,30.18,690.96,2767.11,0.08,222.89,213.31
204.46,62.36,352.32,29.71,691.0,2767.11,0.08,222.21,211.5
205.04,63.01,353.12,29.14,690.42,2767.11,0.07,221.28,203.69
205.73,63.78,353.89,28.48,689.19,2767.11,0.06,220.08,171.31
206.42,64.55,354.69,27.82,687.98,2767.11,0.06,218.88,174.21
207.11,65.32,355.46,27.16,686.76,2767.11,0.08,217.68,208.02
207.01,65.78,354.82,26.5,684.99,2767.11,0.07,184.15,201.94
206.11,65.94,352.75,25.82,682.68,2767.11,0.07,183.53,197.44
205.21,66.09,350.68,25.12,680.36,2767.11,0.07,182.91,197.22
204.31,66.25,348.61,24.44,678.05,2767.11,0.07,182.28,190.09
200.28,64.78,341.74,23.81,675.33,2767.11,0.07,180.58,187.61
193.14,61.66,330.06,23.21,672.19,2767.11,0.06,177.83,169.38
185.99,58.56,318.41,22.6,669.07,2767.11,0.06,175.08,175.11
178.84,55.44,306.73,22.0,665.93,2767.11,0.06,172.32,166.07
171.12,52.19,293.97,21.5,662.58,2767.11,0.06,162.52,157.45
162.82,48.79,280.12,21.09,659.01,2767.11,0.06,155.91,157.01
154.52,45.39,266.26,20.68,655.44,2767.11,0.06,149.3,153.94
146.21,41.99,252.41,20.27,651.87,2767.11,0.05,142.69,151.13
138.23,38.74,239.36,19.95,648.26,2767.11,0.05,135.94,142.64
130.57,35.61,227.09,19.72,644.6,2767.11,0.04,129.05,124.33
122.9,32.48,214.82,19.5,640.95,2767.11,0.04,122.17,113.7
115.25,29.36,202.55,19.27,637.29,2767.11,0.03,115.28,91.41
108.71,26.49,192.53,19.09,633.81,2767.11,0.02,107.77,66.26
103.29,23.89,184.75,18.94,630.54,2767.11,0.02,99.65,48.53
97.88,21.28,176.97,18.79,627.25,2767.11,0.01,91.52,34.68
92.46,18.67,169.19,18.64,623.97,2767.11,0.01,83.4,23.6
89.8,16.82,166.06,18.53,621.01,2767.11,0.01,77.89,26.23
89.88,15.71,167.61,18.46,618.38,2767.11,0.01,75.01,23.04
89.96,14.6,169.16,18.39,615.76,2767.11,0.01,72.14,22.66
90.05,13.48,170.7,18.31,613.14,2767.11,0.01,69.26,21.08
93.04,13.28,177.27,18.28,610.97,2767.11,0.01,68.85,18.38
98.95,13.98,188.85,18.31,609.27,2767.11,0.01,70.88,18.02
104.87,14.69,200.44,18.34,607.56,2767.11,0.01,72.9,23.88
110.78,15.39,212.02,18.37,605.86,2767.11,0.01,74.93,32.68
117.84,16.57,225.4,18.45,604.76,2767.11,0.01,41.35,34.36
126.04,18.23,240.56,18.61,604.29,2767.11,0.01,49.32,37.87
134.23,19.88,255.73,18.76,603.84,2767.11,0.02,57.31,54.2
142.43,21.53,270.89,18.92,603.37,2767.11,0.02,65.28,66.42
152.02,23.47,288.45,19.09,603.65,2767.11,0.03,75.12,72.77
163.01,25.7,308.39,19.31,604.69,2767.11,0.03,86.83,81.37
174.0,27.93,328.32,19.53,605.74,2767.11,0.04,98.53,102.15
184.99,30.16,348.25,19.74,606.78,2767.11,0.04,110.24,117.42
197.0,32.62,369.37,19.88,608.85,2767.11,0.05,121.83,151.52
210.03,35.33,391.64,19.94,611.9,2767.11,0.05,133.34,148.73
223.06,38.04,413.93,20.01,614.97,2767.11,0.06,144.86,165.74
236.09,40.75,436.2,20.07,618.03,2767.11,0.06,156.36,167.48
251.19,45.92,460.37,20.06,622.37,2767.11,0.06,167.95,175.44
268.35,53.55,486.42,19.99,627.98,2767.11,0.07,179.64,196.61
285.51,61.19,512.48,19.92,633.59,2767.11,0.08,191.33,213.34
302.67,68.82,538.52,19.84,639.2,2767.11,0.07,203.02,188.54
323.63,78.86,570.02,19.88,645.91,2767.11,0.07,216.29,192.58
348.37,91.29,606.96,20.04,653.7,2767.11,0.08,231.12,222.75
373.11,103.72,643.9,20.2,661.48,2767.11,0.08,245.97,226.63
397.84,116.15,680.84,20.37,669.27,2767.11,0.11,260.81,306.23
423.37,132.13,715.79,20.61,677.61,2767.11,0.12,273.77,319.09
449.68,151.69,748.73,20.95,686.49,2767.11,0.11,300.35,314.39
476.0,171.24,781.7,21.28,695.37,2767.11,0.12,326.92,320.12
502.31,190.79,814.64,21.62,704.26,2767.11,0.13,353.5,369.14
525.68,207.83,844.31,22.06,713.35,2767.11,0.16,380.22,454.95
546.1,222.34,870.7,22.6,722.62,2767.11,0.18,407.1,495.4
566.52,236.86,897.08,23.13,731.9,2767.11,0.19,433.99,519.65
586.94,251.37,923.47,23.67,741.17,2767.11,0.2,460.87,551.76
608.6,266.39,951.18,24.31,750.43,2767.11,0.21,484.52,592.83
631.49,281.92,980.21,25.06,759.64,2767.11,0.2,504.91,545.18
654.4,297.46,1009.25,25.81,768.87,2767.11,0.19,525.32,516.33
677.29,313.0,1038.28,26.56,778.08,2767.11,0.21,545.71,591.37
696.1,326.76,1060.86,27.42,787.1,2767.11,0.22,560.83,615.11
710.82,338.76,1076.98,28.4,795.92,2767.11,0.19,570.65,529.27
725.52,350.75,1093.11,29.37,804.72,2767.11,0.19,580.46,518.1
740.24,362.75,1109.24,30.36,813.54,2767.11,0.18,590.28,509.14
754.96,374.24,1124.44,31.41,821.99,2767.11,0.21,602.42,571.16
769.72,385.25,1138.73,32.54,830.08,2767.11,0.21,616.89,585.56
784.46,396.26,1152.99,33.67,838.17,2767.11,0.17,631.34,462.04
799.21,407.27,1167.28,34.8,846.26,2767.11,0.17,645.82,474.1
814.41,418.85,1182.89,35.89,853.59,2767.11,0.18,673.2,490.57
830.03,431.01,1199.81,36.93,860.15,2767.11,0.19,701.1,513.66
845.67,443.16,1216.72,37.96,866.7,2767.11,0.19,729.01,513.25
861.29,455.31,1233.64,38.99,873.25,2767.11,0.19,756.91,520.93
874.07,462.41,1249.5,39.9,878.75,2767.11,0.19,777.84,520.51
884.0,464.47,1264.26,40.66,883.19,2767.11,0.19,791.81,534.55
893.91,466.53,1279.03,41.43,887.62,2767.11,0.22,805.77,618.88
903.84,468.59,1293.79,42.19,892.06,2767.11,0.26,819.75,707.64
908.37,465.48,1304.76,42.86,895.13,2767.11,0.26,828.23,728.46
907.49,457.21,1311.93,43.44,896.84,2767.11,0.25,831.22,691.76
906.61,448.91,1319.1,44.02,898.55,2767.11,0.25,834.22,683.78
905.73,440.64,1326.26,44.61,900.26,2767.11,0.25,837.21,683.05
851.41,408.25,1293.77,39.68,780.76,2767.11,0.24,829.75,660.49
837.06,385.26,1288.55,40.09,779.57,2767.11,0.24,811.84,676.49
822.69,362.26,1283.33,40.48,778.39,2767.11,0.22,793.93,604.32
808.34,339.26,1278.11,40.89,777.2,2767.11,0.19,776.02,527.64
796.28,322.36,1270.8,41.07,774.7,2767.11,0.17,755.43,482.7
786.5,311.56,1261.43,41.02,770.89,2767.11,0.17,732.17,465.71
776.74,300.76,1252.05,40.99,767.08,2767.11,0.17,708.91,460.6
766.97,289.96,1242.67,40.94,763.26,2767.11,0.16,685.65,433.62
751.21,277.9,1223.13,40.64,758.15,2767.11,0.15,665.94,405.08
729.47,264.57,1193.46,40.06,751.73,2767.11,0.15,649.77,404.64
707.73,251.25,1163.79,39.49,745.32,2767.11,0.16,633.59,437.7
685.99,237.92,1134.12,38.91,738.9,2767.11,0.14,617.42,374.85
671.13,229.79,1112.77,38.15,731.56,2767.11,0.12,605.91,323.61
663.15,226.88,1099.74,37.19,723.3,2767.11,0.11,599.07,297.76
655.2,223.96,1086.69,36.23,715.04,2767.11,0.11,592.23,308.07
647.22,221.05,1073.66,35.27,706.78,2767.11,0.11,585.39,293.8
642.91,222.6,1063.47,34.22,698.04,2767.11,0.08,321.41,228.17
642.24,228.62,1056.1,33.07,688.84,2767.11,0.09,337.74,235.45
641.58,234.62,1048.72,31.94,679.65,2767.11,0.11,354.06,299.64
640.91,240.64,1041.35,30.79,670.44,2767.11,0.11,370.39,312.07
639.59,242.65,1036.66,29.68,661.22,2767.11,0.11,384.17,300.64
637.61,240.65,1034.65,28.6,651.96,2767.11,0.11,395.45,299.67
635.63,238.64,1032.64,27.53,642.7,2767.11,0.11,406.71,298.7
633.65,236.64,1030.63,26.46,633.44,2767.11,0.13,417.98,347.47
632.87,237.51,1028.16,25.47,624.62,2767.11,0.14,376.96,385.42
633.3,241.24,1025.24,24.58,616.21,2767.11,0.12,402.4,334.29
633.74,244.97,1022.31,23.69,607.8,2767.11,0.12,427.84,345.37
634.18,248.69,1019.39,22.8,599.39,2767.11,0.13,453.28,364.95
628.1,246.03,1010.04,22.02,591.87,2767.11,0.14,466.71,383.88
615.5,236.99,994.22,21.38,585.23,2767.11,0.15,468.14,406.62
602.91,227.95,978.41,20.72,578.6,2767.11,0.14,469.57,395.63
590.31,218.91,962.6,20.08,571.97,2767.11,0.14,471.0,399.28
567.89,201.35,935.55,19.62,566.59,2767.11,0.13,464.65,357.29
535.66,175.28,897.28,19.37,562.46,2767.11,0.12,450.52,344.66
503.43,149.22,858.99,19.12,558.32,2767.11,0.12,436.37,343.51
471.2,123.15,820.72,18.87,554.19,2767.11,0.11,422.24,300.15
442.8,103.96,783.25,18.73,551.34,2767.11,0.08,402.17,219.82
418.26,91.63,746.59,18.71,549.79,2767.11,0.07,376.15,193.08
393.74,79.32,709.91,18.69,548.22,2767.11,0.07,350.14,187.17
369.19,67.0,673.25,18.66,546.67,2767.11,0.08,324.13,223.49
353.91,62.98,646.98,18.7,546.27,2767.11,0.1,301.09,263.49
347.84,67.26,631.1,18.83,547.06,2767.11,0.09,281.01,244.61
341.78,71.55,615.22,18.95,547.84,2767.11,0.07,260.92,201.27
335.71,75.84,599.35,19.08,548.63,2767.11,0.09,240.84,245.72
333.83,77.16,594.47,19.29,550.45,2767.11,0.1,181.89,267.5
336.14,75.48,600.58,19.58,553.3,2767.11,0.06,195.79,160.79
338.45,73.81,606.69,19.87,556.15,2767.11,0.06,209.69,164.09
340.75,72.14,612.81,20.16,559.0,2767.11,0.06,223.58,179.72
350.87,74.45,630.62,20.49,562.8,2767.11,0.06,227.61,178.01
368.81,80.73,660.11,20.89,567.52,2767.11,0.06,221.76,175.63
386.74,87.01,689.62,21.26,572.25,2767.11,0.06,215.91,153.76
404.67,93.29,719.11,21.66,576.97,2767.11,0.06,210.06,161.45
420.81,101.29,743.28,22.06,582.68,2767.11,0.06,223.5,176.01
435.16,111.0,762.13,22.5,589.38,2767.11,0.07,256.26,187.38
449.51,120.7,780.97,22.93,596.08,2767.11,0.09,289.01,238.36
463.86,130.4,799.82,23.37,602.78,2767.11,0.11,321.78,296.28
472.76,136.04,811.99,23.82,610.48,2767.11,0.13,346.23,347.83
476.23,137.59,817.5,24.29,619.19,2767.11,0.14,362.4,400.18
479.71,139.14,823.03,24.75,627.91,2767.11,0.15,378.57,416.88
483.17,140.69,828.54,25.21,636.62,2767.11,0.14,394.74,383.86
483.24,142.39,827.15,25.66,646.0,2767.11,0.13,407.02,352.79
479.91,144.23,818.85,26.11,656.07,2767.11,0.12,415.41,324.81
476.57,146.07,810.54,26.57,666.13,2767.11,0.11,423.8,303.2
473.24,147.91,802.24,27.03,676.19,2767.11,0.11,432.19,299.74
467.92,148.14,791.54,27.51,686.56,2767.11,0.12,426.54,322.04
460.6,146.77,778.43,28.04,697.23,2767.11,0.11,436.98,314.97
453.27,145.38,765.35,28.59,707.9,2767.11,0.11,447.41,311.14
445.95,144.01,752.24,29.12,718.56,2767.11,0.11,457.85,306.31
437.9,139.62,740.61,29.68,729.18,2767.11,0.11,466.11,316.58
429.15,132.24,730.41,30.28,739.75,2767.11,0.13,472.22,351.57
420.39,124.87,720.23,30.9,750.32,2767.11,0.12,478.32,330.61
411.63,117.5,710.04,31.5,760.89,2767.11,0.12,484.43,323.72
404.65,110.47,703.31,32.15,771.06,2767.11,0.13,500.43,351.43
399.44,103.81,700.04,32.87,780.8,2767.11,0.13,526.35,361.54
394.25,97.14,696.76,33.59,790.56,2767.11,0.14,552.26,394.44
389.05,90.48,693.49,34.32,800.3,2767.11,0.18,578.17,506.69
383.82,86.76,687.17,35.07,809.34,2767.11,0.19,589.04,537.98
378.56,86.01,677.79,35.88,817.67,2767.11,0.2,584.87,555.06
373.31,85.24,668.41,36.68,826.0,2767.11,0.22,580.72,597.24
368.05,84.48,659.03,37.48,834.33,2767.11,0.22,576.55,603.33
360.28,84.56,643.31,38.35,841.82,2767.11,0.21,551.22,576.78
349.99,85.49,621.27,39.27,848.46,2767.11,0.2,504.73,559.33
339.7,86.42,599.21,40.19,855.12,2767.11,0.19,458.22,514.62
329.41,87.35,577.17,41.12,861.77,2767.11,0.16,411.73,453.6
322.24,90.3,559.2,42.05,867.51,2767.11,0.15,487.98,428.85
318.18,95.29,545.3,42.98,872.35,2767.11,0.16,470.48,432.06
314.11,100.27,531.4,43.91,877.18,2767.11,0.14,452.98,396.15
310.04,105.26,517.5,44.83,882.02,2767.11,0.13,435.48,355.2
303.9,106.63,502.55,45.73,886.05,2767.11,0.11,411.94,317.06
295.67,104.4,486.53,46.58,889.29,2767.11,0.1,382.38,282.21
287.43,102.16,470.51,47.43,892.51,2767.11,0.07,352.81,204.86
279.2,99.93,454.49,48.28,895.74,2767.11,0.05,323.25,151.67
273.12,98.35,442.39,48.94,898.25,2767.11,0.05,300.83,132.33
269.19,97.42,434.22,49.41,900.04,2767.11,0.04,285.53,123.35
265.24,96.5,426.05,49.89,901.82,2767.11,0.04,270.24,100.3
261.31,95.57,417.88,50.37,903.6,2767.11,0.03,254.94,85.05
253.55,92.78,418.67,54.82,994.95,2767.11,0.03,244.0,87.65
259.95,97.37,427.26,54.54,992.85,2767.11,0.05,237.38,143.4
266.34,101.96,435.86,54.26,990.77,2767.11,0.07,230.77,180.58
272.75,106.55,444.45,53.98,988.68,2767.11,0.05,224.15,125.17
271.61,106.17,442.7,53.57,984.78,2767.11,0.03,221.62,96.33
262.95,100.82,430.61,53.0,979.11,2767.11,0.03,223.15,71.58
254.28,95.46,418.53,52.44,973.44,2767.11,0.03,224.7,78.9
245.62,90.1,406.44,51.87,967.77,2767.11,0.04,226.23,103.84
233.59,82.93,389.43,51.15,960.38,2767.11,0.05,225.3,143.45
218.22,73.94,367.49,50.26,951.28,2767.11,0.06,221.88,157.45
202.85,64.95,345.55,49.36,942.16,2767.11,0.06,218.46,155.29
187.48,55.96,323.61,48.47,933.06,2767.11,0.06,215.04,163.16
174.71,48.03,307.02,47.42,922.75,2767.11,0.07,208.73,182.05
164.55,41.13,295.77,46.23,911.24,2767.11,0.06,199.51,154.02
154.41,34.22,284.5,45.04,899.72,2767.11,0.04,190.3,104.72
144.25,27.32,273.25,43.84,888.21,2767.11,0.03,181.09,74.85
138.26,23.51,265.91,42.59,876.18,2767.11,0.02,171.52,62.95
136.43,22.76,262.5,41.29,863.63,2767.11,0.03,168.01,75.76
134.61,22.04,259.08,39.98,851.08,2767.11,0.04,164.5,98.62
132.78,21.29,255.67,38.68,838.53,2767.11,0.04,160.99,118.51
131.53,21.98,251.81,37.43,826.15,2767.11,0.05,156.02,135.55
130.87,24.09,247.53,36.24,813.92,2767.11,0.08,149.65,219.56
130.2,26.2,243.25,35.03,801.67,2767.11,0.09,143.26,245.02
129.55,28.31,238.97,33.84,789.44,2767.11,0.09,136.88,237.11
127.73,29.83,232.74,32.76,778.06,2767.11,0.09,145.1,240.31
124.75,30.76,224.56,31.82,767.55,2767.11,0.09,151.28,258.53
121.78,31.69,216.4,30.86,757.05,2767.11,0.1,157.47,266.34
118.8,32.63,208.23,29.92,746.53,2767.11,0.08,163.65,225.64
114.26,31.76,199.35,29.12,737.51,2767.11,0.08,164.83,210.18
108.14,29.12,189.78,28.46,730.0,2767.11,0.07,161.02,204.82
102.0,26.47,180.21,27.79,722.46,2767.11,0.07,157.21,189.8
95.88,23.82,170.63,27.14,714.95,2767.11,0.06,153.4,160.54
93.09,21.68,167.81,26.31,709.38,2767.11,0.06,148.65,172.9
93.63,20.05,171.71,25.33,705.75,2767.11,0.06,142.96,159.44
94.17,18.41,175.6,24.36,702.11,2767.11,0.04,137.26,119.01
94.72,16.78,179.5,23.37,698.49,2767.11,0.03,131.56,96.3
95.59,15.28,184.29,22.86,696.69,2767.11,0.04,130.85,101.14
96.77,13.92,189.99,22.82,696.73,2767.11,0.03,135.13,87.12
97.96,12.55,195.69,22.78,696.77,2767.11,0.02,139.4,62.35
99.15,11.19,201.38,22.75,696.81,2767.11,0.02,143.68,54.34
97.65,10.54,201.21,22.83,698.48,2767.11,0.02,143.36,44.48
93.45,10.61,195.16,23.04,701.79,2767.11,0.02,138.44,51.55
89.25,10.67,189.12,23.25,705.1,2767.11,0.02,133.52,64.73
85.05,10.74,183.07,23.46,708.41,2767.11,0.02,128.6,66.57
81.46,10.89,176.18,23.76,713.0,2767.11,0.02,55.56,54.61
78.49,11.14,168.43,24.15,718.89,2767.11,0.02,54.0,45.47
75.5,11.37,160.68,24.52,724.76,2767.11,0.01,52.43,39.5
72.52,11.61,152.93,24.91,730.65,2767.11,0.01,50.87,34.13
71.84,11.85,150.4,25.58,737.5,2767.11,0.01,56.1,35.28
73.46,12.11,153.08,26.53,745.35,2767.11,0.02,68.13,44.01
75.09,12.36,155.78,27.49,753.18,2767.11,0.02,80.16,54.44
76.72,12.63,158.46,28.44,761.03,2767.11,0.02,92.19,66.17
85.55,13.98,173.63,29.21,769.66,2767.11,0.03,105.2,75.71
101.59,16.42,201.29,29.8,779.12,2767.11,0.03,119.2,77.07
117.64,18.85,228.96,30.39,788.58,2767.11,0.03,133.21,77.23
133.68,21.28,256.62,30.99,798.04,2767.11,0.04,147.21,98.12
147.89,24.89,280.34,31.58,808.12,2767.11,0.04,164.22,121.43
160.26,29.69,300.11,32.18,818.87,2767.11,0.05,184.22,132.45
172.62,34.47,319.88,32.79,829.6,2767.11,0.05,204.21,147.76
184.98,39.26,339.66,33.38,840.34,2767.11,0.07,224.21,196.78
198.9,46.92,359.0,34.01,851.38,2767.11,0.09,242.83,242.78
214.37,57.44,377.93,34.68,862.74,2767.11,0.08,260.08,222.53
229.84,67.96,396.86,35.32,874.12,2767.11,0.08,277.34,225.62
245.31,78.48,415.79,35.98,885.48,2767.11,0.09,294.59,236.65
258.92,85.51,435.29,36.67,896.85,2767.11,0.08,315.54,219.04
270.66,89.04,455.38,37.38,908.21,2767.11,0.08,347.07,224.06
282.41,92.56,475.49,38.1,919.58,2767.11,0.1,378.59,272.82
294.15,96.09,495.59,38.81,930.95,2767.11,0.12,410.12,322.69
308.77,101.3,519.28,39.76,942.0,2767.11,0.15,433.94,425.66
326.26,108.2,546.59,40.94,952.73,2767.11,0.18,450.05,487.32
343.75,115.09,573.87,42.12,963.44,2767.11,0.18,466.17,504.8
361.23,121.98,601.18,43.3,974.17,2767.11,0.19,482.28,538.82
376.31,129.97,622.68,45.07,984.32,2767.11,0.23,501.61,646.79
388.98,139.06,638.4,47.41,993.91,2767.11,0.21,524.14,594.18
401.64,148.14,654.11,49.75,1003.51,2767.11,0.18,546.67,506.6
414.31,157.23,669.82,52.1,1013.1,2767.11,0.17,569.2,461.15
420.26,163.09,676.23,54.18,1021.85,2767.11,0.16,582.02,443.17
419.5,165.72,673.31,56.02,1029.75,2767.11,0.19,585.11,516.57
418.75,168.37,670.39,57.84,1037.66,2767.11,0.19,588.2,536.62
417.98,171.0,667.48,59.68,1045.56,2767.11,0.17,591.29,465.99
417.43,172.69,666.01,61.02,1052.41,2767.11,0.15,593.56,426.07
417.09,173.42,665.98,61.85,1058.23,2767.11,0.15,595.01,414.99
416.74,174.17,665.96,62.69,1064.04,2767.11,0.14,596.46,393.22
416.41,174.9,665.93,63.52,1069.85,2767.11,0.14,597.91,387.55
419.64,176.47,671.46,63.9,1074.61,2767.11,0.15,515.69,401.6
426.43,178.87,682.56,63.84,1078.31,2767.11,0.15,537.92,408.64
433.23,181.26,693.67,63.79,1082.01,2767.11,0.15,560.14,421.84
440.03,183.67,704.77,63.73,1085.71,2767.11,0.16,582.37,453.97
440.94,180.84,709.41,63.3,1088.39,2767.11,0.16,595.08,453.19
435.97,172.78,707.6,62.48,1090.05,2767.11,0.16,598.26,447.91
431.01,164.72,705.79,61.67,1091.71,2767.11,0.17,601.43,461.62
426.04,156.66,703.98,60.85,1093.37,2767.11,0.19,604.61,532.47
418.8,149.26,697.01,59.9,1094.02,2767.11,0.21,608.12,582.89
409.31,142.51,684.91,58.82,1093.64,2767.11,0.21,611.97,593.44
399.81,135.78,672.81,57.74,1093.25,2767.11,0.22,615.84,597.47
390.32,129.04,660.71,56.66,1092.88,2767.11,0.21,619.69,570.63
628.13,304.11,953.39,47.39,867.12,2767.11,0.2,626.13,562.18
634.53,317.51,952.71,47.16,864.14,2767.11,0.2,635.16,560.92
640.91,330.92,952.03,46.92,861.16,2767.11,0.21,644.18,571.85
647.31,344.33,951.35,46.7,858.17,2767.11,0.2,653.21,560.26
652.42,353.79,952.13,46.27,854.92,2767.11,0.21,657.78,588.85
656.27,359.3,954.4,45.65,851.39,2767.11,0.22,657.92,605.28
660.12,364.78,956.65,45.02,847.87,2767.11,0.22,658.05,618.13
663.97,370.29,958.92,44.4,844.34,2767.11,0.23,658.2,641.09
671.9,379.83,964.84,43.75,840.83,2767.11,,,
683.88,393.43,974.44,43.08,837.36,2767.11,,,
695.88,407.01,984.04,42.39,833.88,2767.11,,,
707.86,420.61,993.64,41.71,830.41,2767.11,,,
708.35,418.5,996.62,40.96,826.98,2767.11,,,
697.3,400.68,993.0,40.12,823.61,2767.11,,,
686.26,382.87,989.39,39.28,820.26,2767.11,,,
675.21,365.05,985.77,38.44,816.89,2767.11,,,
663.77,349.78,978.62,37.64,813.6,2767.11,,,
651.93,337.04,967.91,36.87,810.4,2767.11,,,
640.1,324.3,957.2,36.08,807.19,2767.11,,,
628.25,311.57,946.5,35.31,803.98,2767.11,,,
616.01,303.44,930.27,34.62,800.97,2767.11,,,
603.36,299.94,908.53,33.98,798.16,2767.11,,,
590.71,296.43,886.79,33.36,795.34,2767.11,,,
578.06,292.92,865.05,32.73,792.53,2767.11,,,
564.32,286.81,843.71,32.17,790.07,2767.11,,,
549.46,278.11,822.77,31.67,787.96,2767.11,,,
534.61,269.39,801.83,31.19,785.87,2767.11,,,
519.76,260.69,780.89,30.69,783.76,2767.11,,,
510.13,254.17,768.23,30.25,782.19,2767.11,,,
505.73,249.87,763.85,29.88,781.15,2767.11,,,
501.33,245.57,759.5,29.5,780.11,2767.11,,,
496.92,241.26,755.12,29.12,779.07,2767.11,,,
490.49,237.1,746.54,28.81,778.65,2767.11,,,
482.03,233.08,733.75,28.59,778.82,2767.11,,,
473.57,229.07,720.95,28.37,779.01,2767.11,,,
465.12,225.05,708.16,28.14,779.18,2767.11,,,
456.82,219.7,697.08,28.02,780.07,2767.11,,,
448.7,213.04,687.71,28.01,781.64,2767.11,,,
440.58,206.37,678.34,27.99,783.23,2767.11,,,
432.45,199.71,668.97,27.97,784.81,2767.11,,,
429.14,195.47,666.72,28.06,787.06,2767.11,,,
430.63,193.67,671.59,28.26,789.98,2767.11,,,
432.12,191.86,676.45,28.46,792.89,2767.11,,,
433.61,190.06,681.31,28.65,795.81,2767.11,,,
443.25,194.01,696.61,28.95,799.29,2767.11,,,
461.03,203.7,722.33,29.34,803.31,2767.11,,,
478.82,213.38,748.06,29.74,807.34,2767.11,,,
496.6,223.08,773.78,30.12,811.36,2767.11,,,
512.72,229.87,799.15,30.53,815.86,2767.11,,,
527.2,233.73,824.16,30.96,820.83,2767.11,,,
541.68,237.62,849.17,31.41,825.79,2767.11,,,
556.16,241.48,874.18,31.84,830.76,2767.11,,,
573.45,251.56,898.04,32.41,836.43,2767.11,,,
593.55,267.84,920.74,33.09,842.83,2767.11,,,
613.67,284.1,943.45,33.77,849.23,2767.11,,,
633.77,300.38,966.15,34.44,855.63,2767.11,,,
655.02,318.57,988.8,35.51,862.67,2767.11,,,
677.4,338.69,1011.38,36.97,870.37,2767.11,,,
699.78,358.78,1033.96,38.42,878.08,2767.11,,,
722.16,378.9,1056.54,39.88,885.78,2767.11,,,
741.92,396.83,1076.95,41.37,893.77,2767.11,,,
759.05,412.56,1095.18,42.91,902.07,2767.11,,,
776.18,428.29,1113.42,44.46,910.37,2767.11,,,
793.31,444.02,1131.65,46.0,918.66,2767.11,,,
809.19,457.44,1149.67,47.47,926.91,2767.11,,,
823.81,468.52,1167.46,48.85,935.14,2767.11,,,
838.44,479.6,1185.24,50.25,943.36,2767.11,,,
853.06,490.68,1203.03,51.63,951.58,2767.11,,,
860.39,494.82,1211.91,53.09,959.43,2767.11,,,
860.43,492.05,1211.88,54.61,966.89,2767.11,,,
860.47,489.28,1211.87,56.14,974.38,2767.11,,,
860.51,486.51,1211.83,57.66,981.84,2767.11,,,
856.44,478.51,1209.96,59.23,988.6,2767.11,,,
848.26,465.31,1206.21,60.86,994.62,2767.11,,,
840.07,452.12,1202.48,62.47,1000.65,2767.11,,,
831.89,438.92,1198.74,64.1,1006.67,2767.11,,,
830.88,434.81,1198.49,65.56,1011.65,2767.11,,,
837.04,439.8,1201.75,66.85,1015.58,2767.11,,,
843.21,444.81,1205.01,68.15,1019.51,2767.11,,,
849.37,449.81,1208.27,69.44,1023.44,2767.11,,,
864.29,464.97,1218.11,70.61,1026.11,2767.11,,,
887.95,490.29,1234.55,71.66,1027.5,2767.11,,,
911.61,515.62,1250.98,72.71,1028.88,2767.11,,,
